100	 16        52430.9        4136.15        1.00058        36.7824    7.07811e+22    6.70065e+23    7.41136e+23             -1          1e-05          1e-05    9.83529e-06             -1           0.25           0.25       0.255353             -1
100	 17        62720.5        4304.69        1.01391        30.6699    4.41152e+23    4.94969e+23    9.36628e+23             -1          1e-05     1.0013e-05    9.97845e-06             -1           0.25       0.250458        0.24904             -1
100	 18         117532           5592        1.03386        26.9885    7.07811e+22    1.43137e+24    1.50504e+24             -1           0.05           0.05       0.049322             -1           0.25           0.25        0.25417             -1
100	 19         143635        4082.61         1.0642        40.8675    7.07811e+22    5.39811e+23     6.0838e+23             -1          1e-05          1e-05    9.80676e-06             -1           0.25           0.25       0.252155             -1
100	 20         145366        4543.98        1.03086        21.2257    4.13048e+23    6.20293e+23     1.0303e+24             -1          1e-05    9.87839e-06    9.52086e-06             -1           0.25       0.250556       0.253333             -1
100	 21         177679        5050.03         1.3908        58.5993    7.07811e+22    4.58839e+23    4.60937e+23     6.7638e+22          1e-05          1e-05    1.00171e-05    9.57778e-06           0.25           0.25       0.252081       0.255448
100	 22         198063        4674.61        1.27155        52.5939    7.07811e+22     4.7748e+23    4.82158e+23    6.37924e+22          1e-05          1e-05    9.92422e-06    9.91947e-06           0.25           0.25       0.249554       0.279319
100	 23         201974        4476.39        1.16208        56.2923    7.07811e+22    5.45664e+23    5.51294e+23    6.51778e+22          1e-05    1.00767e-05    1.00479e-05    9.60358e-06           0.25       0.248633       0.247556       0.283602
100	 24         215278        5835.03        1.50166         38.588    7.07811e+22    5.62978e+23    5.72342e+23    4.27547e+22          1e-05          1e-05    9.50332e-06     8.2678e-06           0.25           0.25       0.249311       0.316504
100	 26         228606        6264.51        1.69797        38.3462    7.07811e+22    4.82158e+23    4.87359e+23    4.62186e+22          1e-05    9.92422e-06    9.25131e-06    7.71721e-06           0.25       0.249554       0.251103       0.345459
100	 27         362437        5576.56        1.19638        42.9078    7.07811e+22    9.36628e+23    1.00128e+24    1.64207e+21          1e-05    9.97845e-06     9.5179e-06     1.2918e-05           0.25        0.24904       0.253522              0
100	 28         552140        5712.74        1.09959        48.4407    7.07811e+22    1.27872e+24    1.34912e+24    9.13132e+20           0.05           0.05      0.0491336       0.090458           0.25           0.25       0.255556              0
100	 29         614979        5047.72         1.0284        34.2023    6.13429e+23    8.05979e+23    1.41893e+24             -1          1e-05          1e-05    9.99961e-06             -1           0.25           0.25       0.252662             -1
100	 30         616899        7775.86        1.43704        50.8923    7.07811e+22    1.41893e+24    1.42506e+24    5.38178e+22          1e-05    9.99961e-06    9.82563e-06    7.07575e-06           0.25       0.252662       0.247392       0.380103
100	 31         677563        5884.56        1.60852        6.69354    5.38178e+22    4.61061e+23    5.06887e+23             -1    7.07575e-06    9.95768e-06    8.73314e-06             -1       0.380103       0.247339        0.27088             -1
100	 32         765841        13008.7        2.70187        8.21506    7.07811e+22     1.0303e+24    1.05548e+24    6.22445e+20          1e-05    9.52086e-06    7.86749e-06     1.7397e-06           0.25       0.253333       0.262573              0
100	 33         790205        6323.08        1.18108        20.9515    5.51294e+23    1.23266e+24    1.75522e+24             -1    1.00479e-05    9.56016e-06    8.82832e-06             -1       0.247556       0.249473       0.253605             -1
100	 34         903519         5080.3        1.37238        11.8766    7.07811e+22    4.87359e+23     5.4942e+23             -1          1e-05    9.25131e-06    8.74177e-06             -1           0.25       0.251103       0.257381             -1
100	 35         931047        6236.16        1.28227        16.9614    7.07811e+22    1.05548e+24    1.12017e+24             -1          1e-05    7.86749e-06    7.70588e-06             -1           0.25       0.262573       0.263039             -1
100	 36         960017        7900.15         1.3469        44.9402    7.07811e+22    1.75522e+24    1.78285e+24    2.55817e+22          1e-05    8.82832e-06    8.63805e-06    6.52929e-06           0.25       0.253605       0.254456       0.418295
100	 38     1.0493e+06         5351.1       0.999471         63.521    8.45586e+23    9.81068e+23    1.82599e+24             -1          1e-05          0.001    0.000539307             -1           0.25           0.25       0.247802             -1
100	 39    1.18012e+06        8821.93        1.85227        44.9822    7.07811e+22    1.00128e+24    1.00472e+24    4.32431e+22          1e-05     9.5179e-06    9.11949e-06     6.5311e-06           0.25       0.253522       0.250917       0.380982
100	 40    1.34134e+06        4366.05        1.09105         69.993    7.07811e+22     6.0838e+23    6.12988e+23     6.7483e+22          1e-05    9.80676e-06    9.78017e-06    9.32469e-06           0.25       0.252155       0.255692       0.262642
100	 41    1.76161e+06        6957.98        1.17115        39.4485    7.07811e+22    1.78285e+24    1.84374e+24             -1          1e-05    8.63805e-06    8.33994e-06             -1           0.25       0.254456       0.257692             -1
100	 42    1.77138e+06        6182.13        1.54082        32.4362    7.07811e+22    6.12988e+23    6.43991e+23    2.04793e+22          1e-05    9.78017e-06    8.89767e-06    1.08624e-05           0.25       0.255692       0.266479       0.286181
100	 43    2.13949e+06        13502.3        2.24424        40.9353    7.07811e+22    1.84374e+24    1.84279e+24    1.47784e+22          1e-05    8.33994e-06    7.83633e-06    3.59752e-06           0.25       0.257692       0.258684       0.554906
100	 45    2.39045e+06        18249.8        3.03377        67.3446    7.07811e+22    1.84279e+24    1.84286e+24    6.71145e+22          1e-05    7.83633e-06    7.76535e-06    8.76424e-06           0.25       0.258684       0.258906       0.258806
100	 46    2.41734e+06        13944.2        2.81472        26.3579    2.04793e+22    1.00403e+24    1.00672e+24             -1    1.08624e-05    9.36042e-06    8.76832e-06             -1       0.286181       0.260541        0.26573             -1
100	 47    2.46934e+06        16072.8        3.23206        54.3009    7.07811e+22    1.12017e+24    1.11789e+24    5.58432e+22          1e-05    7.70588e-06    7.47395e-06    6.55731e-06           0.25       0.263039       0.262982       0.316441
100	 48    2.49088e+06        14160.6        2.84946        59.2304    7.07811e+22    1.11789e+24    1.11784e+24     6.3379e+22          1e-05    7.47395e-06    7.34263e-06    7.81217e-06           0.25       0.262982       0.262487       0.278367
100	 49    2.51788e+06        6248.74        1.12153        42.8992    5.72342e+23    1.42506e+24    1.98898e+24             -1    9.50332e-06    9.82563e-06    9.72273e-06             -1       0.249311       0.247392       0.243536             -1
100	 51    2.86505e+06        7352.19        1.69419        2.56739    7.07811e+22    7.72634e+23    8.29058e+23             -1           0.05    9.92715e-06     0.00324173             -1           0.25       0.255317       0.260679             -1
100	 52    3.28323e+06        9190.46         2.5276        38.2829    7.07811e+22    4.60937e+23    4.57208e+23    4.10244e+22          1e-05    1.00171e-05    9.05226e-06    5.20236e-06           0.25       0.252081        0.25673       0.401798
100	 53    3.36413e+06        10627.5        2.69486        43.8492    7.07811e+22    5.87485e+23     5.8208e+23     4.6413e+22          1e-05          1e-05    9.31312e-06    5.48795e-06           0.25           0.25       0.250707       0.381957
100	 54    4.11997e+06        23509.3        3.84069        38.9988    4.32431e+22    1.84286e+24    1.82327e+24             -1     6.5311e-06    7.76535e-06    7.06215e-06             -1       0.380982       0.258906       0.264036             -1
100	 55    4.20827e+06         7008.4        1.71991          65.24    7.07811e+22    6.40917e+23    6.43402e+23    6.93438e+22          1e-05          1e-05    9.88928e-06    9.01715e-06           0.25           0.25       0.255624       0.252477
100	 56    4.26165e+06        7943.57        1.66419         34.836    7.07811e+22    1.00472e+24    1.02743e+24    1.67025e+22          1e-05    9.11949e-06    8.49302e-06    8.31023e-06           0.25       0.250917       0.254628       0.375254
100	 57     4.2975e+06        20534.5        4.26525        45.8891    6.71145e+22    1.02743e+24    1.01356e+24    2.06219e+22    8.76424e-06    8.49302e-06    7.73259e-06    5.77445e-07       0.258806       0.254628        0.25361       0.657256
100	 58    4.80679e+06        10284.5        2.60257        17.6411    7.07811e+22    5.87212e+23    5.91731e+23    2.47534e+21          1e-05    1.01536e-05    7.94943e-06    8.58939e-06           0.25       0.252617       0.284421       0.312478
100	 59    5.02038e+06        13326.5        2.51421        21.1539    7.07811e+22    1.34912e+24    1.36846e+24    5.29928e+20          1e-05      0.0491336      0.0417493              0           0.25       0.255556       0.265486              0
100	 60    5.66403e+06        6976.36        1.45983        56.6428    7.07811e+22    1.00672e+24    1.01111e+24    6.25872e+22          1e-05    8.76832e-06    8.70268e-06    8.57446e-06           0.25        0.26573       0.262357       0.281086
100	 61    5.74159e+06        24809.6        4.13774         28.943    7.07811e+22    1.82327e+24    1.75826e+24    2.14645e+21          1e-05    7.06215e-06    5.62763e-06    1.57982e-06           0.25       0.264036       0.277504       0.218951
100	 62    5.82897e+06        24561.5        4.77096        37.5164    2.55817e+22    1.11784e+24    1.09664e+24             -1    6.52929e-06    7.34263e-06    6.47673e-06             -1       0.418295       0.262487       0.267967             -1
100	 63    5.83776e+06          11690        2.44197        29.0932    7.07811e+22    1.01111e+24    1.01311e+24    4.34646e+21          1e-05    8.70268e-06    7.67738e-06    7.16445e-06           0.25       0.262357       0.270267       0.445471
100	 64    6.32785e+06        29054.2        4.69131        53.8233    2.06219e+22    1.75826e+24    1.74883e+24             -1    5.77445e-07    5.62763e-06    5.49593e-06             -1       0.657256       0.277504       0.276652             -1
100	 65    6.40222e+06        27349.4         4.6653        37.3339    7.07811e+22    1.74883e+24    1.70723e+24             -1          1e-05    5.49593e-06    4.72723e-06             -1           0.25       0.276652       0.280005             -1
100	 66    6.71515e+06          10903         3.0091        29.4387    7.07811e+22    4.57208e+23    4.36404e+23    1.50372e+22          1e-05    9.05226e-06    7.43748e-06    5.21627e-06           0.25        0.25673       0.267165       0.463983
100	 67    6.92614e+06        15820.4        3.87809        43.2634    7.07811e+22    6.43402e+23    6.33797e+23    3.24898e+22          1e-05    9.88928e-06    8.74656e-06    2.93777e-06           0.25       0.255624        0.26329       0.520603
100	 68    6.94066e+06        13077.5        2.11476        25.8506    1.47784e+22    1.70723e+24     1.7186e+24             -1    3.59752e-06    4.72723e-06    4.63714e-06             -1       0.554906       0.280005       0.282223             -1
100	 69    7.04385e+06        8721.64        1.82072        71.1698    7.07811e+22    1.01311e+24    1.01377e+24    6.93509e+22          1e-05    7.67738e-06    7.64014e-06    9.76531e-06           0.25       0.270267       0.266803       0.254156
100	 70    7.15512e+06        15380.1        4.30062        45.5947    6.93438e+22    4.36404e+23    4.28828e+23    4.37838e+22    9.01715e-06    7.43748e-06    6.65303e-06    4.22887e-06       0.252477       0.267165       0.273182       0.406768
100	 71     7.3954e+06        7843.74        1.25337        41.1029    1.09664e+24     1.7186e+24    1.74342e+24    1.05916e+24    6.47673e-06    4.63714e-06    4.94119e-06    6.09964e-06       0.267967       0.282223       0.276484       0.276376
100	 72    7.40047e+06        4850.72        0.99489        30.3933    7.07811e+22    1.05916e+24    1.12865e+24             -1          1e-05    6.09964e-06    6.23753e-06             -1           0.25       0.276376       0.276003             -1
100	 73    8.25459e+06        12731.7        2.17406        53.4162    7.07811e+22    1.74342e+24    1.74165e+24    5.03024e+22          1e-05    4.94119e-06    4.91358e-06     6.2873e-06           0.25       0.276484       0.273655       0.344813
100	 74    8.56103e+06        8452.05        2.12868        34.3415    7.07811e+22    5.91731e+23    5.92256e+23    3.33726e+22          0.001    7.94943e-06    4.14249e-05    0.000414696           0.25       0.284421       0.286343       0.425891
100	 75    8.57867e+06        11809.5        2.46612        13.0341    7.07811e+22    1.01377e+24    1.04403e+24             -1          1e-05    7.64014e-06    6.58617e-06             -1           0.25       0.266803       0.273384             -1
100	 77    8.95327e+06        22939.1         4.5932        60.7334    7.07811e+22    1.12865e+24    1.12742e+24    6.11661e+22          1e-05    6.23753e-06    6.07242e-06    7.33959e-06           0.25       0.276003        0.27648       0.287999
100	 78      9.095e+06        7553.81          1.452        74.6718    6.43991e+23    1.01356e+24    1.01895e+24    6.41907e+23    8.89767e-06    7.73259e-06    7.72133e-06    8.73009e-06       0.266479        0.25361       0.259725       0.266616
100	 80    1.02326e+07        5883.36        1.22021        37.9576    7.07811e+22     1.0326e+24    1.09502e+24    6.94899e+20          1e-05          0.001    0.000898892    0.000359205           0.25           0.25       0.254065              0
100	 81    1.04602e+07        18702.1        3.73257        13.9701    6.11661e+22    1.12742e+24    1.08493e+24    9.27473e+20    7.33959e-06    6.07242e-06     4.4419e-06              0       0.287999        0.27648       0.300229              0
100	 82    1.07842e+07        12549.4        2.58154        26.2901    6.51778e+22    1.04403e+24    1.04402e+24    2.53723e+21    9.60358e-06    6.58617e-06    5.87873e-06    6.22882e-06       0.283602       0.273384       0.283173       0.432674
100	 83    1.09733e+07          17140         3.3946        25.5595    4.10244e+22    1.08493e+24    1.06208e+24    1.16001e+21    5.20236e-06     4.4419e-06    3.70045e-06    2.82631e-06       0.401798       0.300229       0.315989       0.438211
100	 84    1.10529e+07        25453.3        4.34678         19.348    7.07811e+22    1.74165e+24    1.63885e+24    4.15262e+21          1e-05    4.91358e-06    3.59251e-06    4.32252e-06           0.25       0.273655       0.297292       0.268476
100	 85    1.16227e+07        7624.94        1.79643        65.9135    4.34646e+21     5.8208e+23    5.81901e+23    3.29688e+21    7.16445e-06    9.31312e-06    9.38299e-06     4.4104e-06       0.445471       0.250707       0.248855       0.546853
100	 86    1.18998e+07        21804.1        4.44749        29.2341    7.07811e+22    1.06208e+24    1.00408e+24    6.17659e+20          1e-05    3.70045e-06    2.79514e-06    1.73157e-06           0.25       0.315989       0.337493       0.592981
100	 87    1.21112e+07        9101.16        1.47817         72.978    1.00408e+24    1.63885e+24    1.63782e+24     9.9951e+23    2.79514e-06    3.59251e-06    3.63403e-06    2.81067e-06       0.337493       0.297292       0.295685       0.331287
100	 89    1.27117e+07        24311.6        4.19502        43.8173     6.3379e+22    1.63782e+24    1.62005e+24    7.25028e+20    7.81217e-06    3.63403e-06    3.30863e-06              0       0.278367       0.295685       0.298543       0.916851
100	 90    1.28847e+07        18820.4        2.92612        77.4903    6.17659e+20    1.62005e+24    1.61972e+24             -1    1.73157e-06    3.30863e-06     3.3528e-06             -1       0.592981       0.298543       0.298576             -1
100	 91    1.29488e+07        7598.73        1.51956        15.4332     4.6413e+22    1.09502e+24     1.1376e+24             -1    5.48795e-06    0.000898892    0.000835165             -1       0.381957       0.254065       0.261711             -1
100	 92     1.2971e+07        15693.6        2.74242        20.4047    7.07811e+22    1.61972e+24    1.63447e+24             -1          1e-05     3.3528e-06    3.05458e-06             -1           0.25       0.298576       0.308235             -1
100	 93    1.30068e+07        14402.6        3.36245        5.49474    7.07811e+22    7.41136e+23     6.9678e+23     2.2295e+21          1e-05    9.83529e-06     6.5045e-06    2.93637e-06           0.25       0.255353        0.29897              0
100	 94    1.35186e+07        22413.9        3.89864        62.3449    7.07811e+22    1.63447e+24     1.6376e+24    6.24451e+22          1e-05    3.05458e-06    3.02656e-06    7.40555e-06           0.25       0.308235         0.3102       0.290164
100	 95    1.42735e+07        8916.24        1.68485        71.0737     6.9678e+23    1.04402e+24    1.03968e+24     6.9263e+23     6.5045e-06    5.87873e-06    5.99607e-06    6.44906e-06        0.29897       0.283173       0.278593       0.297741
100	 96     1.4293e+07        16692.5        2.90252         53.373    7.07811e+22     1.6376e+24    1.63713e+24    4.73763e+22          1e-05    3.02656e-06    2.99337e-06    5.40721e-06           0.25         0.3102       0.310634       0.382485
100	 97       1.43e+07        25978.7        4.25927        65.1457    1.50372e+22    1.63713e+24    1.63939e+24    1.02558e+22    5.21627e-06    2.99337e-06    2.98478e-06    2.40896e-06       0.463983       0.310634       0.311466       0.640678
100	 98    1.44626e+07        23177.2         4.0247        44.9047    7.07811e+22    1.63939e+24    1.62815e+24    3.16009e+21          1e-05    2.98478e-06    2.75449e-06              0           0.25       0.311466        0.31707       0.823589
100	 99    1.46289e+07        23771.7        5.30972        68.3327    4.28828e+23    6.41907e+23    6.44584e+23    4.26888e+23    6.65303e-06    8.73009e-06    8.50626e-06    6.39333e-06       0.273182       0.266616       0.270608       0.278373
100	100    1.49119e+07        8134.28        1.45023        63.8626     9.9951e+23    1.03968e+24    1.04197e+24    1.00048e+24    2.81067e-06    5.99607e-06    5.78586e-06    2.90743e-06       0.331287       0.278593       0.282797         0.3298
100	101    1.50582e+07        28062.2        4.88882        63.5265    7.07811e+22    1.62815e+24    1.62796e+24    6.45429e+22          1e-05    2.75449e-06    2.71407e-06    6.93932e-06           0.25        0.31707       0.317288       0.278011
100	102    1.51134e+07        5841.97        1.04078        76.0105    1.00048e+24    1.04197e+24    2.04646e+24             -1    2.90743e-06    5.78586e-06    4.32693e-06             -1         0.3298       0.282797       0.306986             -1
100	103    1.52593e+07        19300.8        3.07166        50.5803    7.07811e+22    2.04646e+24    2.03907e+24    2.87613e+22          1e-05    4.32693e-06    4.20169e-06    2.50466e-06           0.25       0.306986       0.307169       0.514418
100	104    1.54527e+07        21324.8        5.21688        29.3245    6.45429e+22    6.44584e+23    5.76464e+23             -1    6.93932e-06    8.50626e-06    5.61551e-06             -1       0.278011       0.270608       0.299433             -1
100	106    1.63327e+07        16674.5        3.15382        54.8604    2.14645e+21    1.01895e+24    1.01906e+24             -1    1.57982e-06    7.72133e-06    7.68853e-06             -1       0.218951       0.259725       0.259019             -1
100	107    1.63562e+07        12868.1        2.59005        48.0542    3.24898e+22    1.01906e+24    1.01716e+24    1.43226e+22    2.93777e-06    7.68853e-06    7.33801e-06    1.47238e-06       0.520603       0.259019        0.25954        0.71998
100	108    1.65292e+07        19696.1        4.61061        47.8458    7.07811e+22     7.3386e+23    7.26433e+23    3.64054e+22          1e-05          1e-05     9.0599e-06    3.44522e-06           0.25           0.25        0.25805       0.492673
100	110    1.66123e+07        12439.3        2.59376        57.2247    7.07811e+22    1.01716e+24    1.01771e+24    6.30073e+22          1e-05    7.33801e-06    7.22679e-06     8.1067e-06           0.25        0.25954       0.258985       0.282777
100	112    1.82604e+07        26843.9         6.7433         58.713    4.37838e+22    5.76464e+23    5.73424e+23    3.60034e+22    4.22887e-06    5.61551e-06    5.32572e-06    2.58607e-06       0.406768       0.299433       0.300698       0.515243
100	114    1.86876e+07        9596.25        1.51695         16.169    5.58432e+22    2.03907e+24    2.08769e+24             -1    6.55731e-06    4.20169e-06    4.18536e-06             -1       0.316441       0.307169       0.306646             -1
100	115    1.89809e+07        15289.9        3.85869        29.2125    4.62186e+22    5.81901e+23    5.49898e+23    9.89951e+20    7.71721e-06    9.38299e-06    7.35833e-06    5.13024e-06       0.345459       0.248855       0.264589       0.515797
100	117    1.97331e+07        16892.7        2.65781        66.9757    6.25872e+22    2.08769e+24    2.08607e+24    5.92182e+22    8.57446e-06    4.18536e-06    4.18942e-06    7.08375e-06       0.281086       0.306646       0.305754       0.270111
100	118    1.97567e+07        14810.5        3.48624        27.2102    7.07811e+22    7.26433e+23    6.82155e+23    2.51374e+21          1e-05     9.0599e-06    7.07582e-06    7.31103e-06           0.25        0.25805       0.273576       0.331096
100	119    2.00264e+07        7169.33         1.3288        55.7119     6.9263e+23     1.1376e+24    1.14359e+24    6.86417e+23    6.44906e-06    0.000835165    0.000781272    8.83994e-05       0.297741       0.261711       0.264232       0.300377
100	120    2.04295e+07        13577.1        2.14592        25.0866    7.07811e+22    2.08607e+24    2.11678e+24             -1          1e-05    4.18942e-06    4.00224e-06             -1           0.25       0.305754       0.305801             -1
100	121    2.04327e+07        24420.2        3.84209        80.7867    1.64207e+21    1.62796e+24     1.6283e+24    8.12512e+20     1.2918e-05    2.71407e-06    2.73186e-06    9.31682e-06              0       0.317288       0.318712              0
100	122    2.09291e+07        8761.28        1.64322        31.5227    6.93509e+22    1.36846e+24     1.4048e+24    5.63425e+21    9.76531e-06      0.0417493      0.0381834      0.0174926       0.254156       0.265486       0.271045       0.359315
100	123    2.11707e+07        15419.1        3.14637        49.1692    7.07811e+22    1.08778e+24    1.08436e+24    4.30908e+22          1e-05           0.05      0.0478889    0.000497714           0.25           0.25       0.256095       0.414247
100	124    2.12503e+07        31995.4        5.02849        42.8259    7.07811e+22    2.11678e+24    2.08617e+24             -1          1e-05    4.00224e-06    3.58108e-06             -1           0.25       0.305801       0.306964             -1
100	125    2.15088e+07        22606.1        5.57678        41.7616    7.07811e+22    6.33797e+23    6.11772e+23    1.92536e+21          1e-05    8.74656e-06    7.14403e-06              0           0.25        0.26329       0.268244       0.814227
100	126    2.30108e+07        26998.1        6.80458        48.5747    7.07811e+22    5.92256e+23    5.79504e+23    2.63959e+22          0.001    4.14249e-05    3.75283e-05    7.84616e-05           0.25       0.286343       0.293826       0.558603
100	127    2.30886e+07        19256.7         4.9864        56.6767    7.07811e+22    5.49898e+23    5.44718e+23    6.30376e+22          1e-05    7.35833e-06    7.10837e-06    7.01971e-06           0.25       0.264589        0.26488       0.291919
100	128    2.32224e+07        28659.9        4.88739        61.0595    4.73763e+22     1.6283e+24    1.62738e+24    3.61906e+22    5.40721e-06    2.73186e-06     2.7066e-06    2.93883e-06       0.382485       0.318712        0.31874       0.496949
100	129    2.34394e+07          24329        5.92845        33.5227    2.87613e+22    6.11772e+23    5.75217e+23             -1    2.50466e-06    7.14403e-06    5.40016e-06             -1       0.514418       0.268244        0.28182             -1
100	130    2.36456e+07        7635.78        1.59364        22.5723     5.4942e+23    7.68798e+23    1.26435e+24    1.21788e+21    8.74177e-06          1e-05    7.62704e-06              0       0.257381           0.25       0.267341              0
100	131    2.38725e+07        6708.62        1.36972        51.3688     6.7638e+22    1.08436e+24     1.0925e+24    5.26527e+22    9.57778e-06      0.0478889      0.0468882     0.00726542       0.255448       0.256095       0.253371        0.33461
100	132    2.53066e+07          19161        3.68415          33.26    7.07811e+22    1.26435e+24    1.23134e+24    8.79212e+20          1e-05    7.62704e-06    6.49116e-06              0           0.25       0.267341       0.272205       0.824053
100	133    2.53178e+07        24217.1        3.96798        47.7331    5.29928e+20     1.4048e+24     1.4065e+24             -1              0      0.0381834      0.0381881             -1              0       0.271045       0.271904             -1
100	134    2.58717e+07        16114.1        2.54499        56.9761    7.07811e+22    2.08617e+24    2.08488e+24    5.37096e+22          1e-05    3.58108e-06    3.56919e-06     6.2435e-06           0.25       0.306964       0.306204       0.300444
100	135    2.69609e+07        22409.5        3.18191        6.03458    9.27473e+20    2.08488e+24     2.0852e+24             -1              0    3.56919e-06    3.58239e-06             -1              0       0.306204       0.306224             -1
100	136    2.72384e+07          33824        5.88525         28.137    7.07811e+22    1.62738e+24    1.49854e+24             -1          1e-05     2.7066e-06    1.86094e-06             -1           0.25        0.31874       0.346961             -1
100	137    2.74951e+07        17027.4        3.30532         11.243    7.07811e+22    1.23134e+24    1.22083e+24    7.85485e+20          1e-05    6.49116e-06    5.08819e-06    5.98009e-06           0.25       0.272205       0.290317              0
100	138    2.78593e+07        14842.6        2.91308        44.2413    1.43226e+22    1.01771e+24    1.01193e+24             -1    1.47238e-06    7.22679e-06    6.93727e-06             -1        0.71998       0.258985       0.260358             -1
100	140    2.84057e+07          25434        5.78772        44.2509    1.21788e+21    5.79504e+23    5.76528e+23             -1              0    3.75283e-05    3.66803e-05             -1              0       0.293826       0.293602             -1
100	141    2.88852e+07        12334.8         2.5139        35.8137    5.73424e+23    8.29058e+23    7.80846e+23    5.00273e+23    5.32572e-06     0.00324173     0.00244767    0.000212028       0.300698       0.260679       0.281122       0.336175
100	142    2.89288e+07        19606.8        4.47254        19.1978    5.92182e+22    7.80846e+23    6.70359e+23     3.5315e+21    7.08375e-06     0.00244767     0.00148181    0.000321097       0.270111       0.281122       0.326709       0.428115
100	143    2.90958e+07         9531.5        1.94237        32.4722    7.07811e+22     1.0925e+24    1.10504e+24    1.12613e+22           0.05      0.0468882      0.0432694      0.0307981           0.25       0.253371       0.260491       0.398927
100	145    3.01732e+07          12213        1.93074        34.2177    7.07811e+22     2.0852e+24    2.10113e+24    1.96873e+21          1e-05    3.58239e-06      3.473e-06    5.23089e-06           0.25       0.306224       0.304907       0.361192
100	146    3.02884e+07        12868.5        2.84597        12.2918    4.26888e+23    6.82155e+23     4.4512e+23    2.01547e+23    6.39333e-06    7.07582e-06    3.43908e-06    2.99765e-06       0.278373       0.273576       0.423845       0.461772
100	148    3.05346e+07        9545.15         2.2943        48.9741    7.07811e+22    6.70359e+23    6.68044e+23    5.61541e+22          1e-05     0.00148181     0.00138374    8.29649e-05           0.25       0.326709       0.328882       0.306709
100	150    3.11486e+07        5364.43        1.00045        33.8674    5.44718e+23    1.22083e+24    1.76905e+24             -1    7.10837e-06    5.08819e-06    5.63778e-06             -1        0.26488       0.290317       0.285699             -1
100	151    3.13754e+07        21975.9        3.81336        16.7406    3.61906e+22    1.49854e+24    1.48555e+24             -1    2.93883e-06    1.86094e-06    1.54988e-06             -1       0.496949       0.346961       0.362886             -1
100	153     3.3562e+07        18214.6        2.90138        35.6749    4.27547e+22    1.98898e+24    1.97759e+24    9.52675e+20     8.2678e-06    9.72273e-06    9.05418e-06    5.79397e-06       0.316504       0.243536       0.244373       0.627789
100	154     3.4381e+07        12274.4        1.74975        12.7856    1.76905e+24    2.10113e+24    3.38186e+24    1.61073e+22    5.63778e-06      3.473e-06    3.18147e-06    2.57506e-06       0.285699       0.304907       0.334084              0
100	155    3.57866e+07        23707.9        4.12466        24.6476    3.64054e+22    1.48555e+24    1.43659e+24    8.27013e+20    3.44522e-06    1.54988e-06    1.27499e-06    3.21446e-07       0.492673       0.362886       0.380588       0.672879
100	157    3.65977e+07        18779.9        4.62795        74.3405    3.16009e+21     4.4512e+23    4.45991e+23    2.28939e+21              0    3.43908e-06    3.44364e-06              0       0.823589       0.423845       0.425473        0.89748
100	158      3.706e+07        12150.7        2.11301        33.2779    6.68044e+23    1.43659e+24     1.4046e+24    5.64525e+23     0.00138374    1.27499e-06    0.000113577    0.000807457       0.328882       0.380588       0.385229       0.392472
